

Data analysis for each instance 
AVG,MED,MAX,MIN
-0.02,-0.02,-0.02,-0.02,
0.032,0.032,0.032,0.032,
-0.033,-0.033,-0.033,-0.033,
0.006,0.006,0.006,0.006,
-0.024,-0.024,-0.024,-0.024,
-0.015,-0.015,-0.015,-0.015,
0.017,0.017,0.017,0.017,
-0.036,-0.036,-0.036,-0.036,
-0.035,-0.035,-0.035,-0.035,
-0.008,-0.008,-0.008,-0.008,
0.007,0.007,0.007,0.007,
0.025,0.025,0.025,0.025,
-0.01,-0.01,-0.01,-0.01,
0.025,0.025,0.025,0.025,
0.057,0.057,0.057,0.057,
0.019,0.019,0.019,0.019,
0.014,0.014,0.014,0.014,
-0.023,-0.023,-0.023,-0.023,
0.017,0.017,0.017,0.017,
-0.015,-0.015,-0.015,-0.015,
-0.037,-0.037,-0.037,-0.037,
0.006,0.006,0.006,0.006,
-0.018,-0.018,-0.018,-0.018,
-0.009,-0.009,-0.009,-0.009,
0.004,0.004,0.004,0.004,
0.028,0.028,0.028,0.028,
-0.023,-0.023,-0.023,-0.023,
-0.005,-0.005,-0.005,-0.005,
0.031,0.031,0.031,0.031,
-0.009,-0.009,-0.009,-0.009,
0.083,0.083,0.083,0.083,
-0.02,-0.02,-0.02,-0.02,
-0.022,-0.022,-0.022,-0.022,
0.03,0.03,0.03,0.03,
0.023,0.023,0.023,0.023,
-0.029,-0.029,-0.029,-0.029,
0.022,0.022,0.022,0.022,
-0.105,-0.105,-0.105,-0.105,
0.025,0.025,0.025,0.025,
0.062,0.062,0.062,0.062,
-0.013,-0.013,-0.013,-0.013,
0.007,0.007,0.007,0.007,
-0.008,-0.008,-0.008,-0.008,
-0.029,-0.029,-0.029,-0.029,
-0.006,-0.006,-0.006,-0.006,
0.001,0.001,0.001,0.001,
-0.019,-0.019,-0.019,-0.019,
-0.027,-0.027,-0.027,-0.027,
0.008,0.008,0.008,0.008,
0.006,0.006,0.006,0.006,
-0.003,-0.003,-0.003,-0.003,


0.026,0.026,0.026,0.026,
0.01,0.01,0.01,0.01,
-0.012,-0.012,-0.012,-0.012,
-0.011,-0.011,-0.011,-0.011,
-0.011,-0.011,-0.011,-0.011,
-0.002,-0.002,-0.002,-0.002,
0.006,0.006,0.006,0.006,
-0.006,-0.006,-0.006,-0.006,
-0.018,-0.018,-0.018,-0.018,
-0.011,-0.011,-0.011,-0.011,
-0.009,-0.009,-0.009,-0.009,
0.017,0.017,0.017,0.017,
0.005,0.005,0.005,0.005,
0.013,0.013,0.013,0.013,
0.002,0.002,0.002,0.002,
-0.005,-0.005,-0.005,-0.005,
0,0,0,0,
-0.021,-0.021,-0.021,-0.021,
-0.016,-0.016,-0.016,-0.016,
0.017,0.017,0.017,0.017,
-0.004,-0.004,-0.004,-0.004,
0.057,0.057,0.057,0.057,
-0.013,-0.013,-0.013,-0.013,
-0.063,-0.063,-0.063,-0.063,
0.016,0.016,0.016,0.016,
-0.001,-0.001,-0.001,-0.001,
-0.014,-0.014,-0.014,-0.014,
-0.018,-0.018,-0.018,-0.018,
-0.016,-0.016,-0.016,-0.016,
0.004,0.004,0.004,0.004,
0.039,0.039,0.039,0.039,
0.008,0.008,0.008,0.008,
0.025,0.025,0.025,0.025,
-0.002,-0.002,-0.002,-0.002,
0.016,0.016,0.016,0.016,
-0.019,-0.019,-0.019,-0.019,
-0.012,-0.012,-0.012,-0.012,
0.012,0.012,0.012,0.012,
-0.035,-0.035,-0.035,-0.035,
0.002,0.002,0.002,0.002,
-0.03,-0.03,-0.03,-0.03,
-0.003,-0.003,-0.003,-0.003,
0.027,0.027,0.027,0.027,
-0.004,-0.004,-0.004,-0.004,
-0.015,-0.015,-0.015,-0.015,
0.007,0.007,0.007,0.007,
0.051,0.051,0.051,0.051,
0.005,0.005,0.005,0.005,
-0.013,-0.013,-0.013,-0.013,
-0.038,-0.038,-0.038,-0.038,
-0.01,-0.01,-0.01,-0.01,
0.037,0.037,0.037,0.037,
-0.022,-0.022,-0.022,-0.022,
0.019,0.019,0.019,0.019,
0.019,0.019,0.019,0.019,
0.02,0.02,0.02,0.02,
0.024,0.024,0.024,0.024,
0.033,0.033,0.033,0.033,
-0.024,-0.024,-0.024,-0.024,
-0.003,-0.003,-0.003,-0.003,
-0.022,-0.022,-0.022,-0.022,
0.014,0.014,0.014,0.014,
-0.002,-0.002,-0.002,-0.002,
-0.038,-0.038,-0.038,-0.038,
-0.004,-0.004,-0.004,-0.004,
-0.003,-0.003,-0.003,-0.003,
0.022,0.022,0.022,0.022,
-0.036,-0.036,-0.036,-0.036,
0.047,0.047,0.047,0.047,
0.018,0.018,0.018,0.018,
0.011,0.011,0.011,0.011,
0.037,0.037,0.037,0.037,
0.017,0.017,0.017,0.017,
-0.026,-0.026,-0.026,-0.026,
-0.036,-0.036,-0.036,-0.036,
-0.014,-0.014,-0.014,-0.014,
-0.024,-0.024,-0.024,-0.024,
-0.027,-0.027,-0.027,-0.027,
-0.018,-0.018,-0.018,-0.018,
-0.019,-0.019,-0.019,-0.019,
-0.001,-0.001,-0.001,-0.001,
0.016,0.016,0.016,0.016,
0,0,0,0,
0.006,0.006,0.006,0.006,
0.026,0.026,0.026,0.026,
-0.037,-0.037,-0.037,-0.037,
0.096,0.096,0.096,0.096,
-0.02,-0.02,-0.02,-0.02,
-0.086,-0.086,-0.086,-0.086,
0.033,0.033,0.033,0.033,
-0.015,-0.015,-0.015,-0.015,
-0.007,-0.007,-0.007,-0.007,
0.009,0.009,0.009,0.009,
-0.007,-0.007,-0.007,-0.007,
-0.005,-0.005,-0.005,-0.005,
0.02,0.02,0.02,0.02,
0.004,0.004,0.004,0.004,
-0.003,-0.003,-0.003,-0.003,
-0.004,-0.004,-0.004,-0.004,
0.036,0.036,0.036,0.036,


0.003,0.003,0.003,0.003,
-0.001,-0.001,-0.001,-0.001,
-0.034,-0.034,-0.034,-0.034,
0.003,0.003,0.003,0.003,
-0.087,-0.087,-0.087,-0.087,
0.019,0.019,0.019,0.019,
0.011,0.011,0.011,0.011,
0.027,0.027,0.027,0.027,
-0.042,-0.042,-0.042,-0.042,
0.021,0.021,0.021,0.021,
0.026,0.026,0.026,0.026,
0.02,0.02,0.02,0.02,
-0.048,-0.048,-0.048,-0.048,
0.005,0.005,0.005,0.005,
-0.014,-0.014,-0.014,-0.014,
0.001,0.001,0.001,0.001,
-0.066,-0.066,-0.066,-0.066,
0.004,0.004,0.004,0.004,
0.042,0.042,0.042,0.042,
-0.081,-0.081,-0.081,-0.081,
-0.028,-0.028,-0.028,-0.028,
-0.038,-0.038,-0.038,-0.038,
0.033,0.033,0.033,0.033,
0.039,0.039,0.039,0.039,
0.002,0.002,0.002,0.002,
0.005,0.005,0.005,0.005,
-0.013,-0.013,-0.013,-0.013,
-0.072,-0.072,-0.072,-0.072,
0.01,0.01,0.01,0.01,
-0.004,-0.004,-0.004,-0.004,
0.022,0.022,0.022,0.022,
-0.003,-0.003,-0.003,-0.003,
0.026,0.026,0.026,0.026,
0.02,0.02,0.02,0.02,
0,0,0,0,
-0.012,-0.012,-0.012,-0.012,
0.027,0.027,0.027,0.027,
-0.022,-0.022,-0.022,-0.022,
0,0,0,0,
-0.041,-0.041,-0.041,-0.041,
0.021,0.021,0.021,0.021,
0.01,0.01,0.01,0.01,
0.015,0.015,0.015,0.015,
0.041,0.041,0.041,0.041,
0.019,0.019,0.019,0.019,
0.002,0.002,0.002,0.002,
-0.019,-0.019,-0.019,-0.019,
0.045,0.045,0.045,0.045,
0.014,0.014,0.014,0.014,
0.098,0.098,0.098,0.098,
-0.006,-0.006,-0.006,-0.006,
-0.031,-0.031,-0.031,-0.031,
0.025,0.025,0.025,0.025,
-0.005,-0.005,-0.005,-0.005,
-0.006,-0.006,-0.006,-0.006,
-0.036,-0.036,-0.036,-0.036,
-0.008,-0.008,-0.008,-0.008,
-0.024,-0.024,-0.024,-0.024,
0.046,0.046,0.046,0.046,
0.005,0.005,0.005,0.005,
-0.047,-0.047,-0.047,-0.047,
-0.008,-0.008,-0.008,-0.008,
0.007,0.007,0.007,0.007,
0.03,0.03,0.03,0.03,
-0.021,-0.021,-0.021,-0.021,
-0.038,-0.038,-0.038,-0.038,
-0.12,-0.12,-0.12,-0.12,
0.015,0.015,0.015,0.015,
-0.115,-0.115,-0.115,-0.115,
0.006,0.006,0.006,0.006,
-0.033,-0.033,-0.033,-0.033,
0.001,0.001,0.001,0.001,
0.012,0.012,0.012,0.012,
0.028,0.028,0.028,0.028,
0.008,0.008,0.008,0.008,
0.029,0.029,0.029,0.029,
0.033,0.033,0.033,0.033,
0.031,0.031,0.031,0.031,
0.021,0.021,0.021,0.021,
0.031,0.031,0.031,0.031,
-0.002,-0.002,-0.002,-0.002,
0.002,0.002,0.002,0.002,
-0.006,-0.006,-0.006,-0.006,
-0.021,-0.021,-0.021,-0.021,
-0.001,-0.001,-0.001,-0.001,
0.023,0.023,0.023,0.023,
-0.049,-0.049,-0.049,-0.049,
0.002,0.002,0.002,0.002,
-0.036,-0.036,-0.036,-0.036,
-0.046,-0.046,-0.046,-0.046,
-0.001,-0.001,-0.001,-0.001,
-0.021,-0.021,-0.021,-0.021,
0.017,0.017,0.017,0.017,
0,0,0,0,
-0.03,-0.03,-0.03,-0.03,
-0.002,-0.002,-0.002,-0.002,
-0.005,-0.005,-0.005,-0.005,
-0.008,-0.008,-0.008,-0.008,
-0.013,-0.013,-0.013,-0.013,
0.011,0.011,0.011,0.011,


-0.038,-0.038,-0.038,-0.038,
0.026,0.026,0.026,0.026,
0.048,0.048,0.048,0.048,
-0.028,-0.028,-0.028,-0.028,
0.06,0.06,0.06,0.06,
-0.005,-0.005,-0.005,-0.005,
-0.007,-0.007,-0.007,-0.007,
-0.006,-0.006,-0.006,-0.006,
0.049,0.049,0.049,0.049,
-0.002,-0.002,-0.002,-0.002,
-0.037,-0.037,-0.037,-0.037,
0.013,0.013,0.013,0.013,
0.027,0.027,0.027,0.027,
0.007,0.007,0.007,0.007,
0.037,0.037,0.037,0.037,
0.013,0.013,0.013,0.013,
0.075,0.075,0.075,0.075,
0.026,0.026,0.026,0.026,
0.01,0.01,0.01,0.01,
0.052,0.052,0.052,0.052,
0.014,0.014,0.014,0.014,
0.019,0.019,0.019,0.019,
-0.022,-0.022,-0.022,-0.022,
0.024,0.024,0.024,0.024,
0.006,0.006,0.006,0.006,
-0.002,-0.002,-0.002,-0.002,
0.024,0.024,0.024,0.024,
0.079,0.079,0.079,0.079,
0.008,0.008,0.008,0.008,
-0.019,-0.019,-0.019,-0.019,
0.006,0.006,0.006,0.006,
0.006,0.006,0.006,0.006,
-0.04,-0.04,-0.04,-0.04,
-0.016,-0.016,-0.016,-0.016,
-0.011,-0.011,-0.011,-0.011,
0.019,0.019,0.019,0.019,
-0.045,-0.045,-0.045,-0.045,
0.01,0.01,0.01,0.01,
0.041,0.041,0.041,0.041,
0.051,0.051,0.051,0.051,
-0.005,-0.005,-0.005,-0.005,
-0.048,-0.048,-0.048,-0.048,
-0.006,-0.006,-0.006,-0.006,
-0.038,-0.038,-0.038,-0.038,
-0.007,-0.007,-0.007,-0.007,
0.018,0.018,0.018,0.018,
0.005,0.005,0.005,0.005,
-0.071,-0.071,-0.071,-0.071,
-0.007,-0.007,-0.007,-0.007,
-0.098,-0.098,-0.098,-0.098,
-0.001,-0.001,-0.001,-0.001,
0.012,0.012,0.012,0.012,
-0.034,-0.034,-0.034,-0.034,
0.007,0.007,0.007,0.007,
0.007,0.007,0.007,0.007,
-0.003,-0.003,-0.003,-0.003,
0.008,0.008,0.008,0.008,
0.024,0.024,0.024,0.024,
-0.024,-0.024,-0.024,-0.024,
-0.021,-0.021,-0.021,-0.021,
0.031,0.031,0.031,0.031,
-0.011,-0.011,-0.011,-0.011,
0.001,0.001,0.001,0.001,
-0.047,-0.047,-0.047,-0.047,
0.063,0.063,0.063,0.063,
0.025,0.025,0.025,0.025,
0.112,0.112,0.112,0.112,
-0.002,-0.002,-0.002,-0.002,
0.085,0.085,0.085,0.085,
0.015,0.015,0.015,0.015,
0.03,0.03,0.03,0.03,
0.005,0.005,0.005,0.005,
-0.01,-0.01,-0.01,-0.01,
-0.017,-0.017,-0.017,-0.017,
-0.001,-0.001,-0.001,-0.001,
-0.008,-0.008,-0.008,-0.008,
-0.013,-0.013,-0.013,-0.013,
-0.013,-0.013,-0.013,-0.013,
-0.027,-0.027,-0.027,-0.027,
-0.066,-0.066,-0.066,-0.066,
0.021,0.021,0.021,0.021,
-0.009,-0.009,-0.009,-0.009,
-0.038,-0.038,-0.038,-0.038,
0.01,0.01,0.01,0.01,
-0.008,-0.008,-0.008,-0.008,
-0.011,-0.011,-0.011,-0.011,
0.063,0.063,0.063,0.063,
0.045,0.045,0.045,0.045,
0.076,0.076,0.076,0.076,
0.025,0.025,0.025,0.025,
0.019,0.019,0.019,0.019,
0.04,0.04,0.04,0.04,
-0.008,-0.008,-0.008,-0.008,
-0.053,-0.053,-0.053,-0.053,
0.035,0.035,0.035,0.035,
-0.019,-0.019,-0.019,-0.019,
0.018,0.018,0.018,0.018,
0.009,0.009,0.009,0.009,
-0.013,-0.013,-0.013,-0.013,
-0.041,-0.041,-0.041,-0.041,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.017,0.015,0.121,-0.05,
MEDs,0.017,0.015,0.121,-0.05,
MEDs,0.017,0.015,0.121,-0.05,
MEDs,0.017,0.015,0.121,-0.05,


AVGs,-0.001,-0.002,0.083,-0.105,
MEDs,-0.001,-0.002,0.083,-0.105,
MEDs,-0.001,-0.002,0.083,-0.105,
MEDs,-0.001,-0.002,0.083,-0.105,


AVGs,-0,-0.003,0.096,-0.086,
MEDs,-0,-0.003,0.096,-0.086,
MEDs,-0,-0.003,0.096,-0.086,
MEDs,-0,-0.003,0.096,-0.086,


AVGs,-0.003,0.001,0.098,-0.12,
MEDs,-0.003,0.001,0.098,-0.12,
MEDs,-0.003,0.001,0.098,-0.12,
MEDs,-0.003,0.001,0.098,-0.12,


AVGs,0.005,0.005,0.112,-0.098,
MEDs,0.005,0.005,0.112,-0.098,
MEDs,0.005,0.005,0.112,-0.098,
MEDs,0.005,0.005,0.112,-0.098,



